OrderItem,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80,Year_81
Order_0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.30662856994051,125.80417173768873,125.3459957382614,124.89799634421581,124.44385713321928,123.96973565807181,123.46079465975936,122.89482551314981,122.2462645972517,122.84440838565452,120.60545173025145,120.75919236298685,118.38331395903835,118.1033948589992,116.60898752134247,115.02988488979098,113.37620582458896,111.62185911688678,109.73205331874891,107.67286578771107,105.41175017269057,103.91730969339122,102.3858749652137,100.81621484175275,99.2070581838061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.09999838475238,125.64590716529706,125.20068894371954,124.7469625439771,124.27208308426772,123.7603166970176,123.1917706698004,122.54184244999311,123.13840340077395,120.8930806890707,121.04508138898439,118.66357825743125,118.38299646830568,116.8850512247567,115.3022101770693,113.64461614118878,111.88611613913513,109.99183635662902,107.92777384169906,105.66130519203004,104.16332672837788,102.62826643452499,101.05489024941224,99.4419240245033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.17366862388943,126.77901836023196,126.37625994728984,125.95159364735217,125.49034114480511,124.97148227629667,124.37244565985537,125.17373820635552,122.82592803755016,123.18706007056369,120.6971805813762,120.63208208610759,119.1889005372719,117.66140200254429,116.05993302409347,114.35776676192268,112.51918627346113,110.50926523973766,108.29438052888946,106.87038881710589,105.41175017269057,103.91730969339122,102.3858749652137,100.81621484175275,99.2070581838061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.44764754932572,126.0253776338649,125.57900664736138,125.09286197040961,124.5472113658056,123.91870724048945,124.62020688234713,122.3137855656995,122.56898928677865,120.12216125947879,119.94789066123195,118.47257082241765,116.91235027769856,115.27751154339039,113.54151667817236,111.66893882063326,109.62518414355486,107.37700428726184,105.91145101559749,104.40992619165957,102.8712317488556,101.2941307045724,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.60865854934468,127.21474697283108,126.7811042806359,126.28671129235059,125.70912402733475,126.60939869954743,124.20321718159602,124.66450949780592,122.10944937473401,122.1452586163127,120.72094841288833,119.21439742417678,117.63398306664027,115.95260757114374,114.13402183849973,112.14273188196415,109.94451515356077,108.55075997599067,107.12339706243318,105.66130519203004,104.16332672837788,102.62826643452499,101.05489024941224,99.4419240245033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.51401387731698,127.08451709821861,126.5927937086465,126.01531884141475,126.91809766727599,124.50455817629766,124.96569756218334,122.40472260322024,122.43760580057757,121.00885080210622,119.49662925512541,117.91247337603258,116.22711734047667,114.40422623203784,112.40822203441623,110.20480118012298,108.80774638368001,107.37700428726184,105.91145101559749,104.40992619165957,102.8712317488556,101.2941307045724,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.04321866919625,127.57982703708532,127.02961400716282,128.03192759351992,125.56743700956005,126.12715621579838,123.51016651202116,123.64544145992132,122.23728991175552,120.74777948682151,119.18557864607186,117.52424922069554,115.72491412562471,113.75152076178608,111.56925720048469,110.20480118012298,108.80774638368001,107.37700428726184,105.91145101559749,104.40992619165957,102.8712317488556,101.2941307045724,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.88003459335168,127.33369092638911,128.34224932877714,125.87335188180204,126.43475196842246,123.80989059090585,123.94423051991521,122.5328759211975,121.03681989050352,119.46984615368285,117.80247974280604,115.99888484649188,114.02081961051118,111.83338969133838,110.4657034158297,109.06534118889462,107.63121190963436,106.162189042081,104.65710946209487,103.11477226674386,101.53393754494402,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.98426580438468,130.18551203072127,127.6254166599955,128.38102184302974,125.65499096258173,125.98536397629809,124.62093602327116,123.17369908148106,121.65307635178998,120.03416353295137,118.27739471885249,116.34682455522218,114.20455690132223,112.90216873141114,111.56925720048469,110.20480118012298,108.80774638368001,107.37700428726184,105.91145101559749,104.40992619165957,102.8712317488556,101.2941307045724,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.73542716718705,127.21866584627705,127.88527968742142,125.20151477732435,125.43540603900573,124.04068994184682,122.56302027654277,121.01277746416325,119.36066897753929,117.57245906429348,115.60951328061199,113.43737765061307,112.09814749757444,110.72722331951337,109.32354583197355,107.88602135095036,106.41352067347995,104.90487792180683,103.35888934994435,101.77431211140492,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.92128457034757,129.78191016901724,127.0015722318268,127.43060566408971,126.08292899373323,124.65079563546043,123.14713276178344,121.54314971925986,119.79932696810121,117.88130747810013,115.75079549913748,114.47492828173739,113.16945679801739,111.83338969133838,110.4657034158297,109.06534118889462,107.63121190963436,106.162189042081,104.65710946209487,103.11477226674386,101.53393754494402,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.08752002067283,127.30571526513208,127.73961275037253,126.39017684002786,124.95495324516051,123.44605628273395,121.8369927462393,120.08915899918918,118.16357029092873,116.0269313954883,114.74593974767393,113.43737765061307,112.09814749757444,110.72722331951337,109.32354583197355,107.88602135095036,106.41352067347995,104.90487792180683,103.35888934994435,101.77431211140492,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.00615273458843,129.63027087071433,128.32837235308574,126.93874003791782,125.47490181992548,123.90904441255788,122.20422605667972,120.32169979738649,118.22280751760798,117.00012253523558,115.75079549913748,114.47492828173739,113.16945679801739,111.83338969133838,110.4657034158297,109.06534118889462,107.63121190963436,106.162189042081,104.6571094620948,103.11477226674381,101.53393754494402,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.1549778137834,127.83203617517586,126.4194820967845,124.92979550151554,123.33653814520292,121.60213789162557,119.69045626820153,117.56411649485968,116.30478808464068,115.019696717614,113.7059327872752,112.3635320995837,110.98936235346017,109.58236175666569,108.14143403597444,106.66544731511287,105.15323295619052,103.60358436343547,102.01525574800723,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.71701745898878,128.3524462063071,126.90994671679793,125.36160784125762,123.67041149477703,121.79863264814398,119.71045189407491,118.50887218653254,117.28028318702306,116.0269313954883,114.74593974767393,113.43737765061307,112.09814749757444,110.72722331951337,109.32354583197355,107.88602135095036,106.41352067347987,104.90487792180676,103.35888934994435,101.77431211140492,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.65468672883452,127.21392597520156,125.66570940287704,123.97192042184571,122.09598241803576,120.00115156026122,118.79546696512097,117.56411649485968,116.30478808464068,115.019696717614,113.7059327872752,112.3635320995837,110.98936235346017,109.58236175666569,108.14143403597444,106.6654473151128,105.15323295619046,103.60358436343552,102.01525574800726,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.31348610828397,126.78930589481416,125.1177215320833,123.26074513288773,121.18244058925131,120.00115156026122,118.79546696512097,117.56411649485968,116.30478808464068,115.019696717614,113.7059327872752,112.3635320995837,110.98936235346017,109.58236175666569,108.14143403597437,106.66544731511279,105.15323295619052,103.60358436343552,102.01525574800726,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0877863570974,125.41739158238803,123.5597897939165,121.47795043623964,120.29419039448626,119.08400046784575,117.84847462976731,116.58631197537017,115.29516884841205,113.97722761275136,112.62954498126176,111.2521219834181,109.84179041013792,108.39745139284432,106.9179703756252,105.40217595392087,103.84885867542731,102.25676980198521,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.32550740550292,125.51064738080981,123.46815729968182,122.33821044685814,121.18244058925131,120.00115156026122,118.79546696512097,117.56411649485968,116.30478808464068,115.019696717614,113.7059327872752,112.3635320995837,110.98936235346002,109.58236175666558,108.14143403597444,106.66544731511287,105.15323295619052,103.60358436343552,102.01525574800726,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99083878509401,122.92868993334217,121.77270884111955,120.58759737064503,119.37486801036728,118.13476619371224,116.86835522578558,115.57430253551044,114.250231770129,112.89829153314125,111.5155036786053,110.1018332429831,108.65407485307884,107.17109126699762,105.6517083069604,104.09471365736883,102.49885562376241,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.86381849314293,123.76381420457366,122.63500545774484,121.47795043623964,120.29419039448626,119.08400046784575,117.84847462976731,116.58631197537017,115.29516884841205,113.97722761275136,112.6295449812616,111.25212198341798,109.84179041013792,108.39745139284442,106.91797037562529,105.40217595392087,103.84885867542731,102.25676980198521,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
