OrderItem,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80,Year_81
Order_0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47130893663972,104.59284802378176,104.74335859096837,104.91007197060478,105.08398260419773,105.25298424758499,105.40121743324721,105.50788625863433,105.54928408312028,105.50440527341812,105.35229273766689,105.10237081272633,104.7682150979268,104.36566468043122,103.91064436128302,103.41125881210249,102.84309306067424,102.17261882499932,101.36549912125832,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83659094084075,104.99257409080052,105.16351923098966,105.33934398084082,105.50912977862642,105.65609246484378,105.76176010830312,105.80340932236852,105.75537135640927,105.60176964618974,105.34905950925994,105.01401754015818,104.61041607056498,104.15421728401884,103.65354490576979,103.08392632792234,102.41175349465288,101.60260552902969,100.62161583180517,100.38542573857718,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.23860280674002,105.4151378673204,105.59528757019095,105.76705145859565,105.91482151793316,106.01919557284913,106.0597695786145,106.0118520881407,105.85491903759626,105.60057001591875,105.26263095503097,104.85807398690575,104.40079518132177,103.89893749588606,103.32797038549859,102.6542062295907,101.843142662188,100.85983053978354,100.62308128286475,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.66086316607186,105.84655743629851,106.0225652312715,106.17218519235213,106.27718520106144,106.31622788614592,106.2669369180365,106.10977706781708,105.85177002677372,105.5119009808135,105.10419181184207,104.64573664502807,104.14259348830429,103.57017382050387,102.8947103651004,102.08161925463864,101.09587147782692,100.85843159042386,100.62161583180517,100.38542573857718,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.09534712371575,106.27699352483059,106.43091120739263,106.53776807037488,106.57739200395164,106.52646990771632,106.36779398586225,106.10944005822573,105.76583634533881,105.35616280405685,104.89456431884543,104.39027770707119,103.81655225903752,103.13954063242006,102.32457683701487,101.33654758031531,101.09860920458797,100.86129946019702,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.52474667700464,106.68414550288844,106.79508688765655,106.83629467261878,106.78561703626485,106.62492449473328,106.36468713843732,106.02040338338591,105.60669823738931,105.14287254433157,104.6351947280783,104.06001433840868,103.38130032831418,102.56430525010298,101.57383516285032,101.33520895320761,101.09720694331256,100.85983053978354,100.62308128286475,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.93430288346816,107.05069470359109,107.09590159343605,107.04666330660875,106.88602469699947,106.62360369488837,106.27731053547666,105.86283995960186,105.39494002254455,104.88501520929894,104.30636921676091,103.6260483982448,102.80711914075842,101.81430418415889,101.57511304348844,101.33654758031531,101.09860920458797,100.86129946019702,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.3003410525018,107.35077296195936,107.3052435111195,107.14570312454937,106.88301275663562,106.53425014348666,106.11752125844842,105.64864282208396,105.13444829641477,104.55329800092673,103.86917222113946,103.04821226064598,102.05295518782435,101.81308429333498,101.57383516285032,101.33520895320761,101.09720694331256,100.85983053978354,100.62308128286475,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.60329974008198,107.5628834297078,107.40689155620055,107.14516021097683,106.79603001533609,106.37677676518801,105.90562853175177,105.3904679569574,104.80500608769859,104.11825684627895,103.29329429459318,102.29572578213472,102.05534249922425,101.81558509009096,101.57645483970313,101.33795316134722,101.10008160256882,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.81303967774849,107.66176048398336,107.40318969721565,107.05466369891855,106.63472228763335,106.1607640537129,105.64306263748065,105.05629766602061,104.36481472223852,103.53672036937525,102.53455821972831,102.29344680616184,102.05295518782435,101.81308429333498,101.57383516285032,101.33520895320761,101.09720694331256,100.85983053978354,100.62308128286475,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.91508262446207,107.66111585872363,107.31567999289082,106.89631435685297,106.42168345667065,105.9012133794591,105.31189410743818,104.61901578106603,103.7860168361733,102.78046934036021,102.53673377650122,102.29572578213472,102.05534249922425,101.81558509009096,101.57645483970313,101.33795316134722,101.10008160256882,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.91224375678198,107.57110407849359,107.15455362313986,106.68025861611873,106.15889198232966,105.56651587613936,104.87070911098455,104.03585256461655,103.02485502328892,102.77940558947317,102.53561945820672,102.29455849261561,102.05411972039327,101.81430418415889,101.57511304348844,101.33654758031531,101.09860920458797,100.86129946019702,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.82351470054735,107.41115797573583,106.9396148596629,106.41854266246631,105.8251694013303,105.1261241969946,104.28807436963694,103.27486776383373,103.02587050150129,102.78046934036021,102.53673377650122,102.29572578213472,102.05534249922425,101.81558509009096,101.57645483970313,101.33795316134722,101.10008160256882,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.66170477602428,107.19415814854617,106.67565652183639,106.08233205674675,105.38195730225024,104.54025039085923,103.52334571706719,103.27389836769751,103.02485502328892,102.77940558947317,102.53561945820672,102.29455849261561,102.05411972039327,101.81430418415889,101.57511304348844,101.33654758031531,101.09860920458794,100.861299460197,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.4464165058942,106.93189743278887,106.34107021597468,105.64058795853035,104.7973094735044,103.77642017972654,103.52524281343156,103.27588564612046,103.02693677074491,102.7815862967261,102.53790382949747,102.29695145580993,102.05662643761244,101.81693006291529,101.57786374835081,101.33942904512834,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.18122096924282,106.59410264383851,105.8957546250421,105.05191524738714,104.0289111790891,103.77549258364377,103.5242711223171,103.27486776383373,103.02587050150129,102.78046934036021,102.53673377650122,102.29572578213472,102.05534249922425,101.81558509009096,101.57645483970309,101.33795316134717,101.10008160256882,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.84413232966241,106.14930147150451,105.3073156814961,104.28338017314309,104.02979668115866,103.77642017972654,103.52524281343156,103.27588564612046,103.02693677074491,102.7815862967261,102.53790382949747,102.29695145580993,102.05662643761244,101.81693006291525,101.57786374835078,101.33942904512834,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.39670634982481,105.55782951441617,104.53524632121707,104.28253485487394,104.0289111790891,103.77549258364377,103.5242711223171,103.27486776383373,103.02587050150129,102.78046934036021,102.53673377650122,102.29572578213472,102.05534249922417,101.81558509009088,101.57645483970313,101.33795316134722,101.10008160256882,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.80609729071878,104.78628340848248,104.53690059871542,104.28426777157745,104.03072647326093,103.77739417125241,103.52626310548413,103.27695443968267,103.02805637142764,102.7827591197418,102.53913240487022,102.29823843383328,102.05797459456673,101.81834230705662,101.5793431261846,101.34097874798142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03034325453186,104.78547454006858,104.5360532792138,104.28338017314309,104.02979668115866,103.77642017972654,103.52524281343156,103.27588564612046,103.02693677074491,102.7815862967261,102.53790382949737,102.29695145580986,102.05662643761244,101.81693006291529,101.57786374835081,101.33942904512834,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
