OrderItem,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80,Year_81
Order_0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.81260029742705,92.37322631066455,93.00192939134187,93.67675484858978,94.3877409988061,95.12563077820047,95.87989173809189,96.63286262379061,97.36280797886319,98.2050154391798,98.95211990906971,99.57879454627772,100.08154677918893,100.46603173769816,100.73835182777907,100.90496076254334,100.96493350126454,100.88557709383905,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.96670540006406,93.60834757318055,94.29397088302363,95.01231403666301,95.75509791283054,96.51064002462434,97.26335602208147,98.14670365981814,98.95687584958844,99.66638282732659,100.246365117108,100.69620314315347,101.01919904239801,101.2212054828692,101.30841186430429,101.27958281531848,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.82427595955856,93.50730934130328,94.225637138041,94.97050232086575,95.73206358528256,96.49453292816656,97.23999053719163,97.94564675020638,98.58506890831646,99.29773707651404,99.90211120972164,100.40549955812807,100.81249888862837,101.13019131382441,101.35830244950955,101.46464580943517,101.40715602212492,101.1420762786642,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0088584581433,94.73363032694199,95.48222806084271,96.24350841592559,97.00262578796858,97.74048266105265,98.43636644203688,99.22141413778728,99.89023661773822,100.44496141183907,100.88963420021969,101.23174968929072,101.47599498547591,101.62176249692256,101.63645653080064,101.47770769085065,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08903621262189,94.82711027275218,95.57882281287067,96.32869305280809,97.05929910405956,97.7495277288635,98.37656572491201,98.91915587882295,99.53738025346055,100.0615600992625,100.4967690397838,100.85145184781021,101.1235615969895,101.28131158516766,101.28297613761075,101.08501233843958,100.64268329461997,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.04880098697511,95.80751459347007,96.5631182033498,97.29707975009092,97.98944582387155,98.61645696715729,99.15918136029993,99.77912302622971,100.3015867206347,100.73679208475104,101.0902106766416,101.36296462680994,101.52108807716178,101.52275657031753,101.32432410555973,100.88094787835779,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.83854311625433,95.5629981477312,96.26603299048368,96.92713660168953,97.52431488783935,98.03827003581259,98.47523992140685,98.84603809976046,99.31757302498698,99.72190021712515,100.05781622771221,100.29560109191803,100.39239359240058,100.30542545189044,99.99048624015634,100.34887568559577,100.64268329461997,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.78649460996772,96.49641687131347,97.16303891949033,97.76324630171365,98.27890660072003,98.71538683121634,99.08590322287546,99.55880012283922,99.96112430925933,100.296800082292,100.53304398257453,100.63006563259961,100.54289160103886,100.22720679252883,100.5864447001638,100.88094787835779,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.52233523491846,96.15909453782194,96.7301530256833,97.21679586055274,97.62581380237441,97.96967076518168,98.26219610999807,98.51528032037317,98.88820566129561,99.17629261478478,99.3379127067835,99.33227410635331,99.1137834685961,99.57609298547952,99.99048624015634,100.34887568559577,100.64268329461997,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.99449011690493,97.58967874114217,98.09770618981179,98.52422029280605,98.88288283058287,99.18662978131891,99.6065357121279,99.96377275216341,100.2265270934987,100.35756613539672,100.31244036745274,100.04813009250707,100.46448776441743,100.82457614292343,101.11977653699905,101.34097874798142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.57769917049225,97.05896322522,97.45982742763455,97.79301738165498,98.07280113518256,98.31266390408695,98.51994515542994,98.82391740805392,99.00599749620113,99.02792801565955,98.84460760246722,99.34842848786383,99.81183249051605,100.22720679252883,100.5864447001638,100.88094787835779,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.28611758439001,97.69315123378942,98.03106479768778,98.31310306060124,98.55400152684868,98.76023650350382,99.06375913185333,99.24650373382963,99.26551743490452,99.08071926963487,99.5836290129668,100.04813009250707,100.46448776441743,100.82457614292343,101.11977653699905,101.34097874798142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68359836081454,96.99671217288082,97.25473934332621,97.4714568773391,97.65473754330182,97.78070954952861,97.81687133460471,97.8796568864579,97.74896601457564,98.3095978495421,98.84460760246722,99.34842848786383,99.81183249051605,100.22720679252883,100.5864447001638,100.88094787835779,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.85076049782091,98.12930560036776,98.3640854125207,98.56185969686982,98.69961900167641,98.89852890358041,98.94137254190427,98.784854054596,99.31841825702034,99.82149026215055,100.28498711270844,100.70233048257653,101.06327134538446,101.35917060595202,101.58089649785184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.48372400633319,96.6813258497616,96.84359731392416,96.94727969578486,96.96075683528682,96.84931838764646,96.57758096058407,97.17079842470608,97.74896601457564,98.3095978495421,98.84460760246722,99.34842848786383,99.81183249051605,100.22720679252883,100.5864447001638,100.88094787835779,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.53082216464068,97.71277800640198,97.83354642767029,97.86003272411565,97.75829350958062,97.64424106310479,98.22426162447665,98.784854054596,99.31841825702034,99.82149026215055,100.28498711270844,100.70233048257653,101.06327134538446,101.35917060595202,101.58089649785184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68168481257894,96.78133673392138,96.7880808927888,96.66756273971012,96.38493935620707,96.81319334088742,97.40666588166046,97.98646313779443,98.54547126036152,99.08071926963487,99.5836290129668,100.04813009250707,100.46448776441743,100.82457614292343,101.11977653699905,101.34097874798142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0077967783774,97.01976590675943,96.90286837772504,96.6211244526506,97.05088093910038,97.64424106310479,98.22426162447665,98.784854054596,99.31841825702034,99.82149026215055,100.28498711270844,100.70233048257653,101.06327134538446,101.35917060595202,101.58089649785184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99856753905289,95.86288168076506,95.56441984565444,95.9687340012407,96.38493935620707,96.81319334088742,97.40666588166046,97.98646313779443,98.54547126036152,99.08071926963487,99.5836290129668,100.04813009250707,100.46448776441738,100.82457614292338,101.11977653699905,101.34097874798142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.71605792090685,96.4325323640077,96.85626186842089,97.28864260612858,97.88389610925454,98.46377240722802,99.0245426764895,99.559630949747,100.06094297356641,100.52450877862807,100.94073627690155,101.30253164220895,101.59913142378649,101.82138223638208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.78634670713109,95.1704856015437,95.56441984565444,95.9687340012407,96.38493935620707,96.81319334088742,97.40666588166046,97.98646313779443,98.54547126036152,99.08071926963487,99.58362901296672,100.048130092507,100.46448776441743,100.82457614292343,101.11977653699905,101.34097874798142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.01713608711992,96.4325323640077,96.85626186842089,97.28864260612858,97.88389610925454,98.46377240722802,99.0245426764895,99.559630949747,100.06094297356641,100.524508778628,100.9407362769015,101.30253164220899,101.5991314237865,101.82138223638208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
