OrderItem,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80,Year_81
Order_0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.67049317878454,121.00466939111145,120.39842525070932,119.82017126515959,119.25561218988892,118.6929266983271,118.11953811420288,117.51584539745362,116.85906169217667,117.40739183451203,115.30185338097385,115.48803450280786,113.31239131509291,113.15325066423293,111.87817427623095,110.37346649658978,108.87470499265746,107.35984387057667,105.7984151586623,104.16036630048453,102.41625627882325,101.50507377340134,100.66267434622097,99.89460826671993,99.2070581838061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.28887451224335,120.68633898607484,120.11057332650311,119.54620343037728,118.98260130460463,118.40627918603488,117.79996051101745,117.14183987609312,117.68849557487275,115.5769264379467,115.76144442757064,113.58065055526032,113.42113314992906,112.14303810687063,110.63476803575404,109.13245831774229,107.61401086685093,106.04888558058161,104.40695875515813,102.65871967379077,101.74538000688173,100.9009862573891,100.13110183462929,99.4419240245033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.49700754765301,121.93261642870797,121.37787436227907,120.82081249670671,120.2488327852598,119.6433679579841,118.98452930614675,119.67431679662744,117.41003418335612,117.73410796317188,115.39104585962554,115.36998160529154,114.07689955206584,112.73612471558089,111.35865171573974,109.73721442710567,108.06186543293327,106.30145772064853,104.42558317594491,103.39124431116801,102.41625627882325,101.50507377340134,100.66267434622097,99.89460826671993,99.2070581838061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.45105267052742,120.89644721298224,120.33858635300777,119.7639441963284,119.15531295778622,118.49207640164914,119.11163250520251,116.9138576503268,117.16579926612039,114.89279966131124,114.80035372074894,113.50981358283575,112.17260139217393,110.61509830208098,109.03818487993203,107.41064250173498,105.70172622246822,103.88136701425232,102.90175708405664,101.98625514873001,101.13986235550519,100.36815528468482,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.72507486990047,122.1780021116104,121.61184961213341,121.00796005574819,120.34649277301844,121.1070322084615,118.76073736560937,119.15302156192266,116.71985448072098,116.76424499215622,115.45801870881195,114.10491547530782,112.7138983060342,111.2602286007633,109.5278972662498,107.70650686525734,105.76509159658383,104.67280351320633,103.63601592278944,102.65871967379077,101.74538000688173,100.9009862573891,100.13110183462929,99.4419240245033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.46508077879514,121.90273494478427,121.30127168367184,120.63975668351597,121.40252047630472,119.04905568340364,119.4410643736789,117.00232189247956,117.04383334409633,115.73346147638487,114.37505096154655,112.98074065544506,111.52362948780572,109.78719697881235,107.96149456216699,106.01548312727742,104.92060912749758,103.88136701425232,102.90175708405664,101.98625514873001,101.13986235550519,100.36815528468482,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.74548205445943,123.15369507179841,122.4988769931621,123.40446344911527,120.90887437339414,121.43798202880987,118.84667101150401,119.0246145047401,117.70012346297254,116.32748490638704,114.9159340096834,113.4411608576952,111.86655849655517,110.15794296828054,108.10234198158967,106.90932487183002,105.76509159658383,104.67280351320633,103.63601592278944,102.65871967379077,101.74538000688173,100.9009862573891,100.13110183462929,99.4419240245033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.66128074419692,122.00768967664514,122.84967959337524,120.4176034112539,120.87962537494178,118.35270443402857,118.4619408002856,117.13823296113945,115.76402592829854,114.35365896202863,112.88002576025801,111.30990070567225,109.42533387695227,107.4161249170389,106.26646744258164,105.16900140442144,104.12729895743496,103.14536986856224,102.2277005457973,101.37930397624265,100.60576994236867,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.8644854081001,124.85271260601883,122.28367225255855,122.88556639361137,120.20982214453872,120.45326401133323,119.11820631168573,117.73212489336072,116.30487057925703,114.81389010075513,113.22226591211208,111.49638971085793,109.60020379918583,108.35826679072781,107.16242529557078,106.01548312727742,104.92060912749758,103.88136701425232,102.90175708405664,101.98625514873001,101.13986235550519,100.36815528468482,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.29111840690443,121.78814736639052,122.32683801492342,119.71724185752743,119.89402615861195,118.55742926263756,117.17095545198504,115.74547231247718,114.25403260831813,112.66505382229786,110.94217055239773,108.87193549618576,107.67042515479352,106.51804594587307,105.41798173286112,104.37381312746368,103.38955938946634,102.46971754812338,101.61931245843718,100.84394713630105,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.65261508612826,124.33455043631753,121.58150910715773,121.89521526964737,120.5497634989398,119.1506221512079,117.71112563435815,116.20480041493653,114.59478222371158,112.84911808796701,110.93146302461972,109.85967469245827,108.61479748413015,107.4161249170389,106.26646744258164,105.16900140442144,104.12729895743496,103.14536986856224,102.2277005457973,101.37930397624265,100.60576994236867,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62698609483121,121.8725210451278,122.190834545173,120.84366991783645,119.4415706272547,117.9970389776744,116.48590679755733,114.87224582235413,113.11944768920397,111.19618948504984,110.11975986510356,108.87193549618576,107.67042515479352,106.51804594587307,105.41798173286112,104.37381312746368,103.38955938946634,102.46971754812338,101.61931245843718,100.84394713630105,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.73445899717595,124.19207679214506,122.84108358839902,121.43116346225523,119.97616333182111,118.45051850648917,116.81997092203527,115.04824561397146,113.09878822306365,112.01176541483028,110.93146302461972,109.85967469245827,108.61479748413015,107.4161249170389,106.26646744258164,105.16900140442144,104.12729895743496,103.14536986856224,102.22770054579725,101.37930397624261,100.60576994236867,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.62902818288869,122.28202583206216,120.87537247833558,119.42187566049239,117.89737427989175,116.26696984029545,114.49697032042738,112.55204650505128,111.4625901825445,110.38256467450961,109.12968226467947,107.9253274307521,106.77022004385057,105.66755150498781,104.62091090272014,103.63432701215233,102.71230750894408,101.85988914409397,101.08268819824755,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.27749494817732,122.86740595988981,121.40770309683643,119.8726692591899,118.227942412294,116.43828866237817,114.4700831716095,113.37267599119241,112.2800969318645,111.19618948504984,110.11975986510356,108.87193549618576,107.67042515479352,106.51804594587307,105.41798173286112,104.37381312746368,103.38955938946627,102.46971754812333,101.61931245843718,100.84394713630105,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.15638229224156,121.69835449664004,120.16349376648743,118.51632622876306,116.72276273078,114.74823884877985,113.64701459080973,112.55204650505128,111.4625901825445,110.38256467450961,109.12968226467947,107.9253274307521,106.77022004385057,105.66755150498781,104.62091090272014,103.63432701215227,102.71230750894402,101.85988914409401,101.08268819824758,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.68048216169569,122.14031190199954,120.48401472674288,118.67579950995776,116.6816738587849,115.57313254528725,114.4700831716095,113.37267599119241,112.2800969318645,111.19618948504984,110.11975986510356,108.87193549618576,107.67042515479352,106.51804594587307,105.41798173286101,104.37381312746359,103.38955938946634,102.46971754812338,101.61931245843718,100.84394713630105,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.58196523556359,119.93119514746795,118.1282007791961,116.13816713553294,115.02865821797981,113.92322171010808,112.82444232118432,111.7326043651102,110.64703917160443,109.39014313392403,108.18083317019841,107.02299114654335,105.91771211626866,104.86859366484923,103.87967410523615,102.95547178469899,102.1010353783955,101.32199446312674,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.89751145934392,120.08432303257706,118.07900499168267,116.96629209917863,115.85550479319427,114.74823884877985,113.64701459080973,112.55204650505128,111.4625901825445,110.38256467450961,109.12968226467947,107.9253274307521,106.77022004385046,105.6675515049877,104.62091090272014,103.63432701215233,102.71230750894408,101.85988914409401,101.08268819824758,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.52872226957422,117.53073574945105,116.4200078249007,115.30936305830633,114.20168790836021,113.09870205759303,112.00306020871886,110.91512259362423,109.65226814174136,108.43904770491446,107.2763606673187,106.16846496547433,105.11686279876707,104.125602040574,103.19921173503892,102.34275250970862,101.56186726901734,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.47097181277786,118.36160981507112,117.25009331705462,116.13816713553294,115.02865821797981,113.92322171010808,112.82444232118432,111.7326043651102,110.64703917160443,109.39014313392403,108.18083317019827,107.02299114654322,105.91771211626866,104.86859366484931,103.8796741052362,102.95547178469899,102.1010353783955,101.32199446312674,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
