OrderItem,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,Year_23,Year_24,Year_25,Year_26,Year_27,Year_28,Year_29,Year_30,Year_31,Year_32,Year_33,Year_34,Year_35,Year_36,Year_37,Year_38,Year_39,Year_40,Year_41,Year_42,Year_43,Year_44,Year_45,Year_46,Year_47,Year_48,Year_49,Year_50,Year_51,Year_52,Year_53,Year_54,Year_55,Year_56,Year_57,Year_58,Year_59,Year_60,Year_61,Year_62,Year_63,Year_64,Year_65,Year_66,Year_67,Year_68,Year_69,Year_70,Year_71,Year_72,Year_73,Year_74,Year_75,Year_76,Year_77,Year_78,Year_79,Year_80,Year_81
Order_0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.96257628203176,115.54456929369672,114.10176250022084,115.64770953696674,114.29252000824926,115.71517808442991,115.69797308404532,115.61866110067632,115.45058371200173,115.16986677088528,114.7458572468494,114.15710863316968,113.4093884729653,112.70661428190877,111.83804301809086,110.8160840464345,109.64466687587932,108.29307973580873,106.72210012470069,104.89346116183866,102.77070371776722,101.2941307045724,99.67734589381519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.72279425987188,114.30288648570661,115.77961785085796,114.44452499126604,115.78365967117723,115.7281242585714,115.60799599117016,115.39754640277391,115.0682903265369,114.59466978404737,113.95230019412159,113.3395405659117,112.54218817350227,111.57260916729012,110.44326760738939,109.15815873026192,107.68681138132521,105.9904551225926,104.03148027507633,101.77431211140492,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.69172111204333,116.32628502802301,114.94839527698984,116.4620087072263,116.4775832638936,116.43175584143273,116.3011678895223,116.05826972654728,115.67276848099092,115.12516639679468,114.4214414972428,113.578577342534,112.79835622391418,111.8700086101068,110.7974532686973,109.54957510370068,108.08650136775917,106.36911885964739,104.35992097877919,103.0140062425029,101.53393754494402,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.59959610964833,115.22361067601095,116.7447226789046,116.76184248032365,116.71628084837515,116.58376675100942,116.33905464495498,115.95279782160833,115.40089102755212,114.69443024004471,113.84746675968944,113.06539852159739,112.13485310909738,111.05975856718577,109.80892613704233,108.34238867534093,106.62094038306066,104.60698586533562,103.2578847691185,101.77431211140492,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.6154574831758,117.29564767364809,117.37766296684688,117.39938644069034,117.33781235428478,117.16680615252835,116.85926719003088,116.39194635289014,115.77143192726382,115.01700123462253,114.14286191390985,113.16607535994359,112.27823509395468,111.22572398595366,109.96776432230405,108.46397397171705,106.67518518337327,105.57814475542665,104.35992097877919,103.0140062425029,101.53393754494402,99.91332510810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.44990419631262,117.50797876630705,117.50187676867225,117.40746033643856,117.19974480974852,116.85073184710757,116.3395328064089,115.67375612035573,114.86812615816297,113.94191995800279,113.09733067802867,112.11557039245874,110.96300084285987,109.59906885820351,107.98380130658279,106.07863438623545,104.85463566090301,103.50234066125859,102.01525574800726,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.05710310368033,118.11741059264676,118.09266114072618,117.95682893547118,117.68305014666954,117.24945636712431,116.66607413601285,115.94876855919746,115.11243618646185,114.17641915440717,113.14606327669578,112.1798292822804,111.01264037549916,109.60349864633586,107.91243483206242,106.92773129761453,105.82809370241887,104.60698586533562,103.2578847691185,101.77431211140492,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.39509804135878,118.37550076762113,118.24321043876535,117.97027292387955,117.53599958907856,116.94959352463948,116.22932888818653,115.39115245404992,114.44990231753337,113.41603264987359,112.44540726025892,111.27545511456242,109.86297733993078,108.16791004917405,107.18087529729378,106.07863438623545,104.85463566090301,103.50234066125859,102.01525574800726,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.92818297642593,118.86191291311644,118.65782060749189,118.29410994679687,117.7812793212924,117.13688751198063,116.37940693538619,115.5248784631806,114.57936195292453,113.51706838262271,112.29759624110392,111.06730852480791,109.56309535112126,108.78872864623477,107.91243483206242,106.92773129761453,105.82809370241887,104.60698586533562,103.2578847691185,101.77431211140492,100.1498629868363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.98927935754213,118.75826381273073,118.36368882463861,117.81503620669501,117.1311005044762,116.3294967737764,115.42859843972157,114.4354275041187,113.31965458200031,112.23194612184636,110.90679563306634,109.304437941586,108.42399008617194,107.4346185978634,106.32976820777237,105.10287175021303,103.74737528579605,102.25676980198521,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.37407871514318,119.04918753409139,118.57288363578955,117.96307334083336,117.23876520030687,116.41768174840844,115.50935961920707,114.48428199266908,113.30227243326951,111.92767912694785,110.5029449663923,109.82247839271245,109.04627842827287,108.16791004917405,107.18087529729378,106.07863438623545,104.85463566090301,103.50234066125859,102.01525574800726,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.32921886036314,118.8569907752834,118.24957686312757,117.52501615791678,116.70231235634682,115.79018241741485,114.7614061595833,113.5767209702889,112.19584713691171,110.76665693999215,110.08247550569374,109.304437941586,108.42399008617194,107.4346185978634,106.32976820777237,105.10287175021303,103.74737528579605,102.25676980198521,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.47255052654292,118.9335170767857,118.27999462982153,117.53015608476558,116.69410458856584,115.74363986404578,114.64154876557592,113.3481087850328,111.82304895892088,111.09612642908183,110.5029449663923,109.82247839271245,109.04627842827287,108.16791004917405,107.18087529729378,106.07863438623545,104.85463566090301,103.50234066125859,102.01525574800726,100.38696085262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02973673576591,118.34656362218166,117.56329679464571,116.68898974017691,115.69664201122771,114.5482116124742,113.20641528429468,111.63213057262976,111.03206029361672,110.34519204696062,109.56320862967075,108.68067637492527,107.6889626181268,106.58149657124216,105.35169552127547,103.9929900128398,102.49885562376241,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02542773260896,118.31419379992852,117.51475639133855,116.59899126209858,115.52981548949043,114.26870504214489,112.77836302146537,112.0939605207478,111.36230977890784,110.76665693999215,110.08247550569374,109.304437941586,108.42399008617194,107.4346185978634,106.32976820777237,105.10287175021303,103.74737528579602,102.25676980198519,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.59249998776018,117.7963662584594,116.8822587481217,115.81199385317834,114.54819316427579,113.05263309183562,112.36536114043363,111.63213057262976,111.03206029361672,110.34519204696062,109.56320862967075,108.68067637492527,107.6889626181268,106.58149657124216,105.35169552127547,103.99299001283977,102.49885562376238,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.47132709101209,117.62806473497076,116.63088548567455,115.44108022099795,114.02121999740805,113.41974472171592,112.77836302146537,112.0939605207478,111.36230977890784,110.76665693999215,110.08247550569374,109.304437941586,108.42399008617194,107.4346185978634,106.32976820777232,105.10287175021297,103.74737528579605,102.25676980198521,100.62462003118429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6895560370424,116.66045164258347,115.43502078585962,113.97489950646732,113.32918706392842,112.63865345744871,111.90243784189269,111.30109924455024,110.60959761163514,109.82469584256509,108.93797035069309,107.94390878024623,106.83382088418162,105.60110836538618,104.23918621574232,102.74151456695957,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.39932299275243,116.24717764840437,114.86178482960935,114.29971886982966,113.69716780517194,113.05263309183562,112.36536114043363,111.63213057262976,111.03206029361672,110.34519204696062,109.56320862967075,108.68067637492527,107.68896261812671,106.58149657124207,105.35169552127547,103.9929900128398,102.49885562376241,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.52043832396251,115.13694316197785,114.57739610458677,113.97489950646732,113.32918706392842,112.63865345744871,111.90243784189269,111.30109924455024,110.60959761163514,109.82469584256509,108.93797035069309,107.94390878024612,106.83382088418155,105.60110836538624,104.23918621574235,102.74151456695957,101.10162764527287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Order_0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.86601417837073,115.383525915966,114.86178482960935,114.29971886982966,113.69716780517194,113.05263309183562,112.36536114043363,111.63213057262976,111.03206029361672,110.34519204696062,109.56320862967064,108.68067637492516,107.6889626181268,106.58149657124216,105.35169552127547,103.9929900128398,102.49885562376241,100.86284185139668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
